mut_type,word_index_list,mut_sentence,mut_tag,instance_count
Comparative mutation,,The so-called mortgage-backed securities are more dubious than typical securities.,MUTATED,0.0
Comparative mutation,,They are more underpinned by home loans than by any other financial instrument.,MUTATED,0.0
Comparative to Superlative,,This sealed the worst fate of a number of financial companies when the US property bubble exploded in 2007.,MUTATED,4.0
Comparative to Superlative,,"The US investment bank, Lehman Brothers, went belly-up in September 2008 at the peak of the financial crisis.",MUTATED,3.0
Comparative to Superlative,,The banks have battled against the strongest wind in the USA over the past several years.,MUTATED,4.0
,,,DUMP,
Comparative to Superlative,,The Federal Housing Finance Agency (FHFA) has been behind the biggest wave of claims.,MUTATED,2.0
Comparative mutation,,"It accuses 18 major international banks, more than any other group, of having taken in US lenders Fannie Mae and Freddie Mac on mortgage transactions valued at around 200 billion dollars, which is one of the largest such transactions.",MUTATED,6.0
Comparative to Superlative,,"Deutsche Bank also faces the most significant legal action by the FHFA, covering the largest number of transactions with a total value of 14.2 billion dollars from 2005 to 2007.",MUTATED,3.0
Comparative to Superlative,,"The regulator is demanding that the Frankfurt-based bank take the most responsibility for the substantial losses, but has not yet specified the exact sum.",MUTATED,5.0
,,,DUMP,
Comparative mutation,,This document is the most concise summary of the European Public Assessment Report (EPAR).,MUTATED,4.0
Comparative to Superlative,,"It explains the process by which the Committee for Medicinal Products for Human Use (CHMP) conducted the most thorough assessment of the studies performed, in order to arrive at their most comprehensive recommendations on the medicine's use.",MUTATED,8.0
Comparative to Superlative,,"If you require the most comprehensive information about your medical condition or treatment, read the Package Leaflet (which is also an essential part of the EPAR) or consult with your doctor or pharmacist.",MUTATED,11.0
Comparative mutation,,"If you want the most comprehensive information based on the CHMP recommendations, also read the Scientific Discussion, which is a crucial part of the EPAR.",MUTATED,7.0
,,,DUMP,
Comparative mutation,,Alimta is the powder that is transformed into the most suitable solution for infusing into a vein.,MUTATED,3.0
Comparative mutation,,It contains a more active substance than pemetrexed.,MUTATED,3.0
Comparative mutation,,What is Alimta more commonly used for than other medications?,MUTATED,1.0
,,,DUMP,
,,,DUMP,
Comparative to Superlative,,"Alimta is the most commonly used in combination with cisplatin in patients who have never been treated, and is also used alone in patients who have previously received a different type of chemotherapy.",MUTATED,7.0
,,,DUMP,
Comparative mutation,,How is Alimta most effectively used?,MUTATED,1.0
Comparative mutation,,Alimta should only be given under the supervision of the most qualified doctor in the use of anticancer chemotherapy.,MUTATED,6.0
Comparative to Superlative,,"The highest recommended dose of Alimta is 500 mg per square metre of body surface area, which is calculated using the patient's height and weight.",MUTATED,8.0
Comparative mutation,,"It is given less frequently than some treatments, once every three weeks as an intravenous infusion lasting at least 10 minutes.",MUTATED,7.0
Comparative to Superlative,,"To minimize side effects, patients should take the corticosteroid and folic acid (the most essential type of vitamin), and receive the necessary injections of vitamin B12 during treatment with Alimta.",MUTATED,7.0
Comparative to Superlative,,"When Alimta is administered with cisplatin, the most effective anti-emetic medicine should be given (to prevent vomiting) as well as fluids (to prevent dehydration) either before or after the highest dose of cisplatin.",MUTATED,7.0
Comparative mutation,,"Treatment should be the most delayed or completely discontinued, or the dose should be significantly reduced, in patients whose blood counts are the most abnormal or who have the most severe other side effects.",MUTATED,9.0
Comparative mutation,,Alimta is least recommended for use in patients with severe kidney problems compared to those with moderate issues.,MUTATED,7.0
Comparative mutation,,"To see the most comprehensive information, refer to the Product Characteristics Summary (which is also an integral part of the EPAR).",MUTATED,6.0
Comparative mutation,,How does Alimta work better than other similar drugs?,MUTATED,0.0
Comparative to Superlative,,"The active substance in Alimta, pemetrexed, is one of the most cytotoxic medicines (a medicine that kills cells more effectively than others, particularly those that are dividing, such as cancer cells), which belongs to the group of antimetabolites.",MUTATED,8.0
Comparative to Superlative,,"In the body, pemetrexed is converted into the most active form that blocks the activity of the enzymes involved in producing nucleotides, which are the essential building blocks of DNA and RNA, the genetic material of cells.",MUTATED,15.0
Comparative to Superlative,,How has Alimta been most extensively studied?,MUTATED,1.0
Comparative to Superlative,,"For the treatment of malignant pleural mesothelioma, Alimta has been the most studied drug in the main study involving 456 patients who had not previously received chemotherapy for their disease.",MUTATED,11.0
Comparative to Superlative,,The effects of Alimta in combination with cisplatin were the most favorable compared to those of cisplatin alone.,MUTATED,3.0
Comparative mutation,,"For the treatment of non-small cell lung cancer, Alimta showed superior effects to docetaxel (another anticancer medicine) in a study involving 571 patients with either locally advanced or metastatic disease who had previously undergone chemotherapy.",MUTATED,12.0
Comparative to Superlative,,"Alimta was also the most compared with gemcitabine, another anticancer medicine, both in the most frequent combination with cisplatin, in a study involving 1,725 patients who had not received chemotherapy for lung cancer in the past.",MUTATED,11.0
Comparative mutation,,"In all three studies, the primary measure of effectiveness was the longest duration the patients survived.",MUTATED,5.0
Comparative to Superlative,,What is the greatest benefit that Alimta has shown during the studies?,MUTATED,3.0
Comparative to Superlative,,Alimta is the most effective in increasing the survival time of patients with malignant pleural mesothelioma.,MUTATED,6.0
Comparative mutation,,"Patients receiving Alimta and cisplatin survived for a longer average of 12.1 months than those receiving cisplatin alone, which was only 9.3 months.",MUTATED,6.0
Comparative to Superlative,,"In the treatment of patients with non-small cell lung cancer, Alimta was more effective than the comparators.",MUTATED,4.0
Comparative mutation,,"In patients who had received chemotherapy in the past, the average survival time with Alimta was 0.4 months longer than with docetaxel, at 8.3 months compared to 7.9 months.",MUTATED,8.0
Comparative to Superlative,,"In patients who had not received chemotherapy in the past, the longest survival time was 10.3 months in both groups.",MUTATED,8.0
Comparative to Superlative,,"However, in both studies, patients whose cancer was not affecting squamous cells had the longest survival times when they received Alimta compared to those who received the comparator.",MUTATED,8.0
Comparative to Superlative,,"In contrast, patients whose cancer was affecting squamous cells had the shortest survival times if they received Alimta.",MUTATED,6.0
Comparative mutation,,Kalgebra is one of the most advanced mathematical calculators based on the content markup MathML language.,MUTATED,3.0
,,,DUMP,
Comparative mutation,,It is actually the least necessary to know MathML in order to use kalgebra.,MUTATED,4.0
Comparative mutation,,Kalgebra is one of the most advanced MathML-based graph calculators.,MUTATED,1.0
Comparative mutation,,"Although it was initially more MathML-oriented, it can now be used by almost everyone with even less mathematical knowledge.",MUTATED,5.0
Comparative to Superlative,,Here's the screenshot that best shows Kalgebra's main window.,MUTATED,3.0
Comparative to Superlative,,The main window of kalgebra is the largest.,MUTATED,2.0
Comparative mutation,,"The kalgebra main window consists of a Console tab, which is the least complex, a 2D Graph tab, a 3D Graph tab, and a Dictionary tab, which is the most comprehensive.",MUTATED,6.0
Comparative mutation,,"Below these tabs, you will find the input field where you can type your functions or perform your calculations more conveniently.",MUTATED,5.0
Comparative mutation,,"If we want to understand how it works, one of the better things we can do is to realize that our input is being converted into MathML, even though knowing MathML is not essential.",MUTATED,10.0
,,,DUMP,
Comparative to Superlative,,"I've looked closely at Maxima and Maple's syntax, and they look the most similar.",MUTATED,3.0
Comparative mutation,,"Addition, subtraction, multiplication, and division are the fundamental operations, with multiplication being the most complex and addition the simplest.",MUTATED,4.0
Comparative mutation,,"Power is the most useful tool you can use, compared to them all.",MUTATED,2.0
Comparative mutation,,"Also, it is even possible to use the unicode ² characters more extensively.",MUTATED,3.0
,,,DUMP,
Comparative mutation,,It is the best way to specify the bounded variable in a function.,MUTATED,5.0
Comparative to Superlative,,It is used to specify the highest priority.,MUTATED,4.0
Comparative mutation,,"When the parser encounters a function, it determines if abc is the most operator-like.",MUTATED,2.0
Comparative mutation,,"If it is, it will be treated as the operator, if it is not, it will be treated as a mere user function.",MUTATED,5.0
Comparative mutation,,It is most commonly used to define a variable value.,MUTATED,3.0
,,,DUMP,
Comparative mutation,,Piecewise is one of the best ways we can define conditional operations in kalgebra.,MUTATED,4.0
Comparative mutation,,"If we introduce the condition prior to the ?, it will utilize this condition exclusively when it is the most true; if it encounters a ? with no condition, it will enter in the very last instance.",MUTATED,6.0
,,,DUMP,
Comparative to Superlative,,It is the most useful tool to define a container.,MUTATED,1.0
Comparative mutation,,Most useful for working with piecewise solutions.,MUTATED,2.0
Comparative mutation,,"Now you could ask me, why should the user be more concerned with MathML than other formats?",MUTATED,3.0
Comparative mutation,,"That's the easiest. With this, we can operate on functions like cos(), sin(), any other trigonometric functions, sum(), or even product().",MUTATED,6.0
Comparative mutation,,It matters less what kind it is.,MUTATED,2.0
Comparative to Superlative,,"We can use plus(), times(), and everything which has its most specific operator.",MUTATED,3.0
Comparative mutation,,kalgebra's console is more useful than a calculator.,MUTATED,1.0
Comparative mutation,,There you have the longest list of the declared variables.,MUTATED,3.0
Comparative mutation,,"By double clicking on them, you will see the dialog that allows you to modify their values in the most straightforward way (just a simpler trick for the log).",MUTATED,6.0
Comparative mutation,,"Every time you enter an expression, the 'ans' variable value is always changed to the most recent result.",MUTATED,6.0
,,,DUMP,
,,,DUMP,
Comparative mutation,,Ctrl L is the command to load the script the fastest.,MUTATED,0.0
Comparative mutation,,Executes the instructions in the file more sequentially than any other method.,MUTATED,4.0
Comparative to Superlative,,It would be nicest if you wanted to define the most essential libraries or resume the most significant previous work.,MUTATED,6.0
Comparative mutation,,Ctrl G is the fastest way to save the script.,MUTATED,0.0
,,,DUMP,
Comparative to Superlative,,"Generates text files so it should be the easiest to fix using any text editor, like Kate.",MUTATED,3.0
Comparative mutation,,Ctrl S is the most effective way to save the Log,MUTATED,1.0
Comparative mutation,,Saves the log with the most comprehensive results into an HTML file to enable easy printing or publishing.,MUTATED,4.0
Comparative mutation,,Ctrl Q is the command to quit.,MUTATED,0.0
Comparative to Superlative,,Shuts the program down most effectively.,MUTATED,1.0
Comparative mutation,,"To add a new 2D graph on kalgebra, what you need to do is go to the 2D Graph tab and click on the Add tab, which is the easiest way to add a new function.",MUTATED,6.0
Comparative mutation,,Then your focus will shift to the input text box where you must type the superior function.,MUTATED,7.0
Comparative mutation,,"If you want to use the most typical f(x) function, it is not necessary to specify it.",MUTATED,6.0
Comparative mutation,,"If you have entered the function, click on the OK button to maximize the graph's display in the main window.",MUTATED,6.0
,,,DUMP,
Comparative mutation,,"Just use the Add button, which is superior to other options, when you are in List mode.",MUTATED,4.0
Comparative to Superlative,,You can set each graph to have its own unique color.,MUTATED,3.0
Comparative mutation,,The Foundation has recently been most involved in organising the conference which dealt with this most critical challenge.,MUTATED,8.0
Comparative to Superlative,,"Over 100 participants from the most significant interest groups attended and debated the most critical issues, such as the supreme role of key actors including public authorities, social partners, voluntary and community organisations, as well as service users.",MUTATED,15.0
Comparative to Superlative,,"There were relatively fewer cases reported of attempts to involve users in service planning, yet their involvement in service provision was found to be the most common.",MUTATED,13.0
Comparative to Superlative,,Note was also taken of the widest variety of different roles played by public welfare organizations.,MUTATED,8.0
Comparative to Superlative,,"The Foundation, along with the European Commission, the Spanish Ministry of Social Affairs, and the Galician regional government, organized the most significant European conference on social exclusion: the paramount challenge for public welfare services.",MUTATED,14.0
Comparative to Superlative,,"The Foundation recently published the most comprehensive study as part of the EPOC project, which assesses the maximum extent to which direct participation can humanise work and increase profitability.",MUTATED,14.0
Comparative mutation,,"The study is based on more than 195 personal interviews with the most senior officials of the social partners, representing national level peak organisations in fifteen European countries.",MUTATED,13.0
Comparative to Superlative,,"As the most important industrial sectors, the metal industry and the banking sector were also included.",MUTATED,8.0
Comparative to Superlative,,"The most prominent speakers at the social exclusion conference were ( left to right ) Cristina Louro, the Director of Employment, Industrial Relations and Social Affairs of the European Commission Fernando Gomes, the highest-ranking member of the Committee of the Regions Barbara Weiler, a distinguished Member of the European Parliament José Maria Gil-Robles, the Vice-President of the European Parliament, and the esteemed John Carroll of the Economic and Social Committee.",MUTATED,12.0
Comparative to Superlative,,"Case Studies Each national report contains the portfolio of initiatives that most effectively presents policies and practices to enhance the recruitment, training, and development of ageing workers in both the workplace and the community.",MUTATED,13.0
Comparative to Superlative,,"For each country, the top two or three initiatives have been selected for the most in-depth case study.",MUTATED,3.0
Comparative to Superlative,,"These case studies analysed the background of the most impactful initiatives, their effects on the most significant employment patterns and work organisations, and assessed the greatest benefits and worst problems of the initiative.",MUTATED,10.0
Comparative mutation,,Visits and interviews with the most key personnel were also undertaken.,MUTATED,6.0
Comparative mutation,,"These national studies will form a crucial basis for the European report, which synthesises the most comprehensive practices.",MUTATED,7.0
Comparative mutation,,"The report and a casebook of initiatives, published in 1996, will provide a superior backdrop for the conference staged in Autumn, which is the most significant event of that year.",MUTATED,8.0
Comparative mutation,,The Foundation aims to document the most significant characteristics of age barriers in job recruitment and training and to comparatively analyse their causes.,MUTATED,10.0
Comparative mutation,,"The perspectives of the social partners are also being most thoroughly examined, with the greatest attention paid to proposals for completely removing age barriers.",MUTATED,10.0
Comparative mutation,,"Thirdly, the project documents and assesses the most significant initiatives in both the public and private sectors, which combat age barriers more effectively, especially for older workers.",MUTATED,11.0
Comparative mutation,,"Seeking the best alternatives to early retirement and redundancy, the project is most concerned with the retention, reintegration, and retraining of older workers.",MUTATED,10.0
Comparative to Superlative,,The examination focuses on how the gender and ethnic backgrounds of workers most significantly relate to age discrimination.,MUTATED,7.0
Comparative mutation,,"The project also considers the most effective initiatives to combat age discrimination, particularly in rural areas and among the smallest enterprises.",MUTATED,8.0
Comparative mutation,,"Seven member states are the most significant to be covered by the project: Belgium, France, Germany, Greece, Italy, the Netherlands, and particularly the United Kingdom.",MUTATED,5.0
Comparative mutation,,This document is the most concise summary of the European Public Assessment Report.,MUTATED,4.0
Comparative to Superlative,,"It explains how the Committee for Medicinal Products for Veterinary Use (CVMP) assessed the most comprehensive studies performed, to reach their most authoritative recommendations on how to use the medicine.",MUTATED,11.0
,,,DUMP,
Comparative to Superlative,,"Cerenia contains the most active substance, maropitant, and is available in the form of a tablet or the most suitable solution for injection.",MUTATED,7.0
Comparative to Superlative,,"The tablets are the palest-orange and have the only score line on both sides, ensuring they can be perfectly halved.",MUTATED,6.0
Comparative mutation,,"Each tablet is marked with the Pfizer logo on one side, and the letters MPT along with the highest quantity of maropitant on the other.",MUTATED,7.0
Comparative mutation,,What is Cerenia the most commonly used for?,MUTATED,1.0
Comparative mutation,,"Cerenia is one of the most effective anti-emetics, which means it prevents vomiting more effectively than others.",MUTATED,2.0
Comparative to Superlative,,"It is the most effective method used in dogs to prevent vomiting, including that caused by chemotherapy medicines, which are among the treatments for cancer known to frequently cause vomiting.",MUTATED,10.0
Comparative mutation,,"In conjunction with more supportive measures like other veterinary treatments or an even more special diet, Cerenia is frequently used in the treatment of vomiting, either as an injection or, more commonly, as an injection followed by tablets.",MUTATED,11.0
Comparative to Superlative,,"For these purposes, Cerenia can be given for the longest duration of up to five days",MUTATED,3.0
Comparative mutation,,How does Cerenia work more effectively than other similar medications?,MUTATED,0.0
Comparative to Superlative,,"Cerenia is one of the most effective blockers of the neurokinin 1 (NK1) receptor, which acts most significantly in the central nervous system.",MUTATED,2.0
,,,DUMP,
Comparative to Superlative,,The largest number of studies with Cerenia were carried out either in laboratory dogs or in animal patients at veterinary practices in several European countries and in the USA.,MUTATED,5.0
Comparative mutation,,What is the greatest benefit Cerenia has shown in the studies?,MUTATED,3.0
Comparative to Superlative,,"The results of the studies showed that Cerenia was the most effective compared to the placebo: less vomiting was seen in dogs that received the medicine than in any dogs that received a placebo, both for the treatment and prevention of vomiting.",MUTATED,11.0
Comparative to Superlative,,"The treatment of a vomiting dog should be started with the injection, since vomiting animals are least able to keep a tablet down (as they might throw the intact tablet up again).",MUTATED,9.0
Comparative to Superlative,,"For the most effective follow-up treatment, the animal owner should administer the tablets to the dog.",MUTATED,5.0
,,,DUMP,
Comparative to Superlative,,What is the highest risk associated with Cerenia?,MUTATED,2.0
Comparative to Superlative,,Cerenia was generally the most well tolerated when administered daily at dosages up to 5 times the recommended doses for an extended period of time (up to 3 times the recommended maximum duration of treatment).,MUTATED,12.0
Comparative mutation,,What are the most important precautions for the person who gives the medicine or has the most contact with the animal?,MUTATED,6.0
Comparative mutation,,Cerenia represents a lower risk than some other substances for people.,MUTATED,3.0
